project;ID.num.QN;ID.num.Stoikos;ID.analysis;species;site;UTMx;UTMy;elevation;lat;long;habitat.red;expo;leaf_length;leaf_length_cv;leaf_width;leaf_width_cv;leaf_area;leaf_area_cv;leaf_form;leaf_form_cv;cell_length;cell_length_cv;cell_width;cell_width_cv;cell_wall;cell_wall_cv;cell_area;cell_area_cv;wac;wac_cv;mma;mma_cv;shoot.len;pleuro;mono;spo.freq;spo.dia;Zn;Pb;Ni;As;Co;Cd;B;Hg;Cr;Cu;Mn;Mg;S;Ca;P;Fe;Na;K;Al;N;C;d15N;d13C;annual_mean_temp;temp_seasonality;annual_precipitation;precip_driest_month;precip_seasonality
STOIKOS;NA;86;BraRiv-86;Brachythecium rivulare;MTG06;447001;4628678;1367.08;41.80635024;2.360850153;A;O;1608.390667;0.122508643;737.9606666;0.19893662;875964.9938;0.341546939;2.222603472;0.155842837;72.08616667;0.158070489;6.549740741;0.161035736;1.175574074;0.193305126;371.1453738;0.246654152;2.689772795;0.149535362;0.053503373;0.469424498;120;1;0;2;18;36.58737888;3.217505416;2.7555454;0.195348673;1.056714203;0.491049671;6.939375247;0.032212057;1.723512059;2.088677833;4.735771491;756.137907;470.767074;3014.474772;507.715006;90.212353;1725.830346;5599.773044;156.976419;8.543663568;445.7242802;-0.9;-29.29;8.929166794;588.1112061;970;50;19.81972694
STOIKOS;NA;89;BraRiv-89;Brachythecium rivulare;SFE05;453480;4625815;1434.95;41.78097146;2.439066827;A;S;1608.390667;0.122508643;737.9606666;0.19893662;875964.9938;0.341546939;2.222603472;0.155842837;72.08616667;0.158070489;6.549740741;0.161035736;1.175574074;0.193305126;371.1453738;0.246654152;2.689772795;0.149535362;0.053503373;0.469424498;120;1;0;2;18;20.38001433;2.958152692;2.670403404;0.386310024;0.711837397;0.128990563;6.516013888;0.018515287;2.716222487;4.253872342;42.8441073;605.185147;472.728003;2477.632388;375.542529;530.195674;237.322585;3891.446169;613.099788;19.4202474;407.3087278;-6;-29.72;8.141666412;580.9742432;1045;47;23.16281128
STOIKOS;NA;93;BraRiv-93;Brachythecium rivulare;VIL04;450710;4630508;1150.78;41.82307156;2.40534542;A;O;1608.390667;0.122508643;737.9606666;0.19893662;875964.9938;0.341546939;2.222603472;0.155842837;72.08616667;0.158070489;6.549740741;0.161035736;1.175574074;0.193305126;371.1453738;0.246654152;2.689772795;0.149535362;0.053503373;0.469424498;120;1;0;2;18;18.3054888;0.486310849;1.825222492;0.206134342;0.114459297;0.104562772;5.628518294;0.015739086;2.995154064;2.293008171;17.08974389;910.772058;703.649522;4219.674431;978.442922;189.46072;1042.260925;5823.445557;206.604386;22.05770478;426.6867301;-0.98;-31.04;9.858333588;579.6975708;897;49;19.1894455
STOIKOS;NA;96;BraRiv-96;Brachythecium rivulare;SFE01;455426;4624473;1161.52;41.76899638;2.462583834;A;O;1608.390667;0.122508643;737.9606666;0.19893662;875964.9938;0.341546939;2.222603472;0.155842837;72.08616667;0.158070489;6.549740741;0.161035736;1.175574074;0.193305126;371.1453738;0.246654152;2.689772795;0.149535362;0.053503373;0.469424498;120;1;0;2;18;34.29257004;0.913862575;1.842939009;0.176640089;0.286034394;0.124410917;9.210392374;0.012932661;3.311578633;4.20287272;68.2387907;851.28761;1351.223963;3369.588496;2891.097591;435.899535;937.517961;11865.42279;463.74796;39.49199531;401.9321749;1.05;-27.61;10.05000019;574.020874;945;49;19.48531532
STOIKOS;NA;98;BraRiv-98;Brachythecium rivulare;BRL01;445754;4628148;1122.01;41.80149245;2.345887868;A;O;1608.390667;0.122508643;737.9606666;0.19893662;875964.9938;0.341546939;2.222603472;0.155842837;72.08616667;0.158070489;6.549740741;0.161035736;1.175574074;0.193305126;371.1453738;0.246654152;2.689772795;0.149535362;0.053503373;0.469424498;120;1;0;2;18;18.00927396;0.385266372;1.446812179;0.289218824;0.556483929;0.097717444;4.466666706;0.016672617;2.100789252;2.293253762;18.28485497;973.806342;727.571421;3825.474055;1710.234248;259.43224;1650.592782;9434.546534;144.6654;16.0185567;419.0001473;-0.48;-27.52;9.837499619;587.3210449;908;51;19.32527351
STOIKOS;NA;29;BryPse-29;Bryum pseudotriquetrum;SIS01;464035;4611771;565.71;41.65502838;2.566925364;A;S;2978.899333;0.17386892;1207.118667;0.246574904;2677072.131;0.351000281;2.52982247;0.190624643;65.91242857;0.115023083;20.95774603;0.125282618;2.147507937;0.202504055;1081.816436;0.136945922;2.20206461;0.416823599;0.11247776;0.254574095;100;0;0;2;18.5;28.94293033;1.005636319;4.549069177;1.215328087;1.028944768;0.159841249;11.4964488;0.01556076;3.629750677;4.905060086;85.12184512;1831.188436;1562.048026;5301.957651;1611.898545;689.790045;1940.27265;12489.73947;850.453883;24.95597359;398.490507;0.3;-31.85;13.09583282;556.7293091;824;38;23.05875397
STOIKOS;NA;80;BryPse-80;Bryum pseudotriquetrum;VIL09;448790;4629765;1351.36;41.81625792;2.38229144;A;O;2978.899333;0.17386892;1207.118667;0.246574904;2677072.131;0.351000281;2.52982247;0.190624643;65.91242857;0.115023083;20.95774603;0.125282618;2.147507937;0.202504055;1081.816436;0.136945922;2.20206461;0.416823599;0.11247776;0.254574095;100;0;0;2;18.5;19.10598878;3.998739272;2.207048359;0.541990954;0.26122941;0.349991281;4.186361736;0.018241549;2.408453185;6.724130054;15.5137419;721.297053;656.602591;2787.948014;800.866056;290.110457;1446.913899;4907.862186;414.706811;13.96994106;437.7147348;-1.47;-31.59;7.845833302;590.0864868;1029;47;23.8030262
STOIKOS;NA;87;BryPse-87;Bryum pseudotriquetrum;MTG04;446430;4629644;1250.79;41.81501201;2.353889391;A;S;2978.899333;0.17386892;1207.118667;0.246574904;2677072.131;0.351000281;2.52982247;0.190624643;65.91242857;0.115023083;20.95774603;0.125282618;2.147507937;0.202504055;1081.816436;0.136945922;2.20206461;0.416823599;0.11247776;0.254574095;100;0;0;2;18.5;148.3343271;13.55152079;20.31384928;0.553208213;12.32100944;1.233708919;6.431821127;0.042526839;2.797391129;5.780639366;12.74352841;844.602445;939.046138;2697.328142;1553.999286;540.561685;1588.674526;9119.449698;689.240644;24.07704614;416.9391993;0.79;-25.52;9.054166794;589.7590332;949;49;20.05325127
STOIKOS;NA;88;BryPse-88;Bryum pseudotriquetrum;SFE05;453480;4625815;1434.95;41.78097146;2.439066827;A;S;2978.899333;0.17386892;1207.118667;0.246574904;2677072.131;0.351000281;2.52982247;0.190624643;65.91242857;0.115023083;20.95774603;0.125282618;2.147507937;0.202504055;1081.816436;0.136945922;2.20206461;0.416823599;0.11247776;0.254574095;100;0;0;2;18.5;16.09421764;2.632619441;2.604981013;0.406624618;0.718124776;0.182564402;5.937490002;0.027744878;3.075357695;3.821319491;39.64609669;610.019888;721.366854;2126.676803;674.290642;672.517014;732.735052;4521.428187;698.729468;20.13004167;435.742399;-2.6;-27.8;8.141666412;580.9742432;1045;47;23.16281128
STOIKOS;NA;103;CraFil-103;Cratoneuron filicinum;GTX08;457550;4668530;438.14;42.16590599;2.484955297;A;O;847.977037;0.364693168;313.2748148;0.351545853;196708.4212;0.618580695;2.723450415;0.175119344;18.33904;0.170446534;5.011973333;0.156528638;1.568346667;0.199737349;71.62309594;0.211648683;1.655385116;0.408894069;0.068536331;0.430518538;60;1;0;2;13;35.66218259;0.822033051;2.269424109;0.711851824;0.140373209;0.0287735;17.20227991;0.002822246;3.123047185;6.472308158;3.208196921;1245.109122;1112.510169;6902.413682;1202.378914;252.933023;1603.629179;11578.6093;119.17662;24.27151699;438.6870127;5.51;-32.65;12.625;572.5838623;753;40;20.83302307
STOIKOS;NA;73;CraFil-73;Cratoneuron filicinum;STH05;459636;4639607;721.12;41.90552768;2.512201181;A;O;847.977037;0.364693168;313.2748148;0.351545853;196708.4212;0.618580695;2.723450415;0.175119344;18.33904;0.170446534;5.011973333;0.156528638;1.568346667;0.199737349;71.62309594;0.211648683;1.655385116;0.408894069;0.068536331;0.430518538;60;1;0;2;13;14.50678223;0.70428634;1.934485037;0.165466529;0.13482494;0.134815188;13.29041329;0.012258586;2.43407849;5.276808202;29.58463494;682.267489;631.106457;4680.372405;1337.586709;266.900058;372.392337;4972.905968;561.053559;28.59310345;418.8927203;-1.93;-43.31;11.4375;567.5911255;836;45;21.32765961
STOIKOS;NA;75;CraFil-75;Cratoneuron filicinum;STH01;459075;4639159;716.39;41.90146388;2.5054686;A;O;847.977037;0.364693168;313.2748148;0.351545853;196708.4212;0.618580695;2.723450415;0.175119344;18.33904;0.170446534;5.011973333;0.156528638;1.568346667;0.199737349;71.62309594;0.211648683;1.655385116;0.408894069;0.068536331;0.430518538;60;1;0;2;13;21.15000263;0.802069947;1.101834556;0.123816826;0.11919959;0.309302198;10.17556713;0.011254296;1.666458271;5.102464035;30.34098242;658.14623;338.330422;5743.204689;403.686329;194.904305;1001.714125;3150.655345;297.952266;16.6714936;419.0704774;-1.11;-32.08;11.39166641;569.7520752;837;46;21.2238884
STOIKOS;NA;90;CraFil-90;Cratoneuron filicinum;VIL15;450058;4632377;926.74;41.83986373;2.397337145;A;O;847.977037;0.364693168;313.2748148;0.351545853;196708.4212;0.618580695;2.723450415;0.175119344;18.33904;0.170446534;5.011973333;0.156528638;1.568346667;0.199737349;71.62309594;0.211648683;1.655385116;0.408894069;0.068536331;0.430518538;60;1;0;2;13;25.76958361;1.005252607;1.235283392;0.219540867;0.218728675;0.296751832;13.124252;0.016745703;1.960056608;5.78399379;32.82328634;1015.403591;678.602789;4941.696014;526.856927;565.845802;533.793436;5413.033387;461.079737;18.29551367;425.8690735;5.05;-32.19;10.85000038;580.3799438;842;49;20.14843559
STOIKOS;NA;99;CraFil-99;Cratoneuron filicinum;AGF01;438325;4626550;602.54;41.78655705;2.256635331;A;S;847.977037;0.364693168;313.2748148;0.351545853;196708.4212;0.618580695;2.723450415;0.175119344;18.33904;0.170446534;5.011973333;0.156528638;1.568346667;0.199737349;71.62309594;0.211648683;1.655385116;0.408894069;0.068536331;0.430518538;60;1;0;2;13;35.02998355;2.566380228;9.402963973;1.998020046;0.423332653;0.031401727;16.85802475;0.005091195;4.995490221;94.67722128;9.304443036;2941.449706;1234.994306;8465.205261;4197.462326;1203.115216;1895.156388;15840.54168;1499.690363;27.44233309;411.6104916;7.69;-43.79;12.71666622;591.2095947;747;41;23.09033775
STOIKOS;NA;8;DidTop-08;Didymodon tophaceus;LRC01;445004;4601420;438.94;41.56071321;2.339324823;A;O;1725.187222;0.212209034;285.8816667;0.435335663;625029.3579;0.571935956;6.863325292;0.368773378;9.519123077;0.238507548;8.179184615;0.141021235;1.716415385;0.225973587;60.81639658;0.256921747;0.747844363;0.211940448;0.201037446;0.271345459;50;0;0;3;13;45.02377393;1.279641306;5.720730129;0.208226884;0.353179306;0.066907259;33.78896303;0.005568952;9.594704202;7.697448462;40.08491329;2908.230129;2008.415334;13552.99129;1773.960497;516.333082;4902.593294;12297.02272;384.580376;21.5734375;428.73125;0.02;-34.22;14.1208334;569.1199951;737;35;23.95383072
STOIKOS;NA;24;DidTop-24;Didymodon tophaceus;NVR05;408121;4621249;293.85;41.73589507;1.894017858;A;O;1725.187222;0.212209034;285.8816667;0.435335663;625029.3579;0.571935956;6.863325292;0.368773378;9.519123077;0.238507548;8.179184615;0.141021235;1.716415385;0.225973587;60.81639658;0.256921747;0.747844363;0.211940448;0.201037446;0.271345459;50;0;0;3;13;32.39192365;0.485132607;2.263275812;0.198466755;0.092790044;0.015870197;30.35157912;0.001581066;3.133374621;5.528481105;2.386334494;1724.955943;776.789551;5231.909196;568.284001;147.499903;477.567887;5634.501348;36.364502;18.85814563;444.7345608;0.99;-41.42;14.26666641;604.1272583;594;32;26.99970055
STOIKOS;NA;28;DidTop-28;Didymodon tophaceus;NVR04;411437;4623756;312.42;41.75884849;1.933512747;A;O;1725.187222;0.212209034;285.8816667;0.435335663;625029.3579;0.571935956;6.863325292;0.368773378;9.519123077;0.238507548;8.179184615;0.141021235;1.716415385;0.225973587;60.81639658;0.256921747;0.747844363;0.211940448;0.201037446;0.271345459;50;0;0;3;13;50.66476675;1.327003223;3.303317279;0.193442978;0.20057208;0.020727213;26.72668375;0.020727213;4.416975893;31.61365513;9.717498062;2732.262679;1735.937111;9781.131531;589.966493;255.757927;928.169787;9982.167305;144.294247;17.70992959;438.0169886;5.27;-35.09;13.94583321;601.7340698;600;32;26.67610168
STOIKOS;NA;47;DidTop-47;Didymodon tophaceus;NVR02;408989;4623244;242.54;41.7539608;1.904148453;A;S;1725.187222;0.212209034;285.8816667;0.435335663;625029.3579;0.571935956;6.863325292;0.368773378;9.519123077;0.238507548;8.179184615;0.141021235;1.716415385;0.225973587;60.81639658;0.256921747;0.747844363;0.211940448;0.201037446;0.271345459;50;0;0;3;13;56.08208307;0.306117902;2.162492559;0.273061628;0.096079165;0.056373941;37.4209141;0.002710177;2.874272583;24.16392177;5.612232267;2810.258733;2123.932963;6773.03569;1464.857997;169.18401;335.599531;11136.92511;79.475632;17.78865851;438.8314949;5.48;-41.09;14.29166698;602.1130981;593;31;27.38546562
STOIKOS;NA;50;DidTop-50;Didymodon tophaceus;NVR01;409301;4623345;263.75;41.75490606;1.907885251;A;O;1725.187222;0.212209034;285.8816667;0.435335663;625029.3579;0.571935956;6.863325292;0.368773378;9.519123077;0.238507548;8.179184615;0.141021235;1.716415385;0.225973587;60.81639658;0.256921747;0.747844363;0.211940448;0.201037446;0.271345459;50;0;0;3;13;30.78465231;0.347273414;5.295955432;0.322621234;0.09643473;0.014965729;45.3304837;0.007057719;2.826572893;8.966688815;2.89727776;1497.491639;900.703243;7590.782405;601.790466;215.932597;394.419355;6096.168742;130.871274;23.17295969;426.5650934;3.13;-40.93;14.29166698;602.1130981;593;31;27.38546562
STOIKOS;NA;61;DidTop-61;Didymodon tophaceus;SCL03;460297;4612186;335.53;41.65858861;2.522005585;A;O;1725.187222;0.212209034;285.8816667;0.435335663;625029.3579;0.571935956;6.863325292;0.368773378;9.519123077;0.238507548;8.179184615;0.141021235;1.716415385;0.225973587;60.81639658;0.256921747;0.747844363;0.211940448;0.201037446;0.271345459;50;0;0;3;13;25.56300921;1.425098078;1.839707705;0.411015142;0.565239504;0.098733975;12.89794585;0.697735174;5.700537297;5.444952732;76.17581718;2692.064234;2699.213804;11736.35554;1442.330088;1774.920756;4594.685445;13131.27486;1619.326709;21.65757186;392.5586873;-4.61;-33.89;13.92083359;558.6162109;792;36;23.66763878
STOIKOS;NA;15;EucVer-15;Eucladium verticillatum;VLG01;458099;4608415;511.46;41.624511;2.49587141;A;O;1843.446667;0.223793231;151.4466667;0.27727026;290357.4249;0.308598693;12.6418969;0.257785748;7.722160584;0.224142576;7.925262774;0.142880844;1.701671533;0.25043705;47.68782935;0.217692228;0.908378666;0.298746175;0.17742516;0.28030865;30;0;0;1;21.5;25.60800647;2.125414223;3.592608953;0.229849542;0.57369807;0.0535275;19.16891321;0.018161014;8.411620758;11.94753467;46.66825975;1194.810457;743.461773;7113.744575;507.558559;1686.736895;685.281302;5576.90623;1702.823391;17.72996458;388.0327151;-2.19;-32.19;13.28750038;558.3218384;794;37;23.08965492
STOIKOS;NA;16;EucVer-16;Eucladium verticillatum;ARY01;458290;4607012;418.87;41.61188431;2.498261983;A;O;1843.446667;0.223793231;151.4466667;0.27727026;290357.4249;0.308598693;12.6418969;0.257785748;7.722160584;0.224142576;7.925262774;0.142880844;1.701671533;0.25043705;47.68782935;0.217692228;0.908378666;0.298746175;0.17742516;0.28030865;30;0;0;1;21.5;9.161593361;0.812320668;1.586937339;0.186199126;0.916608556;0.022161176;14.5511484;0.003910796;2.198220265;2.761427267;90.83546081;1056.120042;525.634254;24079.58549;130.559657;1517.123848;562.986612;2467.350672;1212.878255;9.592208628;304.8875724;-0.55;-33.13;13.4958334;555.2086182;791;36;23.60662651
STOIKOS;NA;52;EucVer-52;Eucladium verticillatum;NVR07;410354;4623185;334.07;41.7535848;1.920573311;A;O;1843.446667;0.223793231;151.4466667;0.27727026;290357.4249;0.308598693;12.6418969;0.257785748;7.722160584;0.224142576;7.925262774;0.142880844;1.701671533;0.25043705;47.68782935;0.217692228;0.908378666;0.298746175;0.17742516;0.28030865;30;0;0;1;21.5;20.26443709;0.39771425;1.536945769;0.123351406;0.054423218;0.001921515;15.29437221;0.022831538;2.683518622;2.755413178;2.26968364;1459.937379;448.156407;6433.774301;154.489792;133.149938;391.979166;3981.072987;36.741344;13.19082344;421.8688488;2.74;-36.24;14.09583282;602.8962402;598;31;27.56439209
STOIKOS;NA;18;FisGra-18;Fissidens grandifrons;ARB04;458359;4629194;394.33;41.8116762;2.497538769;A;O;3675.47;NA;523.4683334;NA;1585289.483;NA;7.033349225;NA;9.325402439;0.201268914;8.165841463;0.232238264;1.558756098;0.178208753;59.47166596;0.366338118;1.627682589;NA;0.104041195;NA;496;0;0;3;23;15.85400884;0.18668103;1.912590077;0.068379347;0.152661594;0.00834439;14.49687364;0.003209381;2.325328736;2.00919968;44.84499547;833.259078;1787.595013;4526.389;529.546728;386.986981;2863.114925;4104.893056;368.752784;15.16969697;404.0092746;2.77;-35.12;12.96249962;561.9006958;789;39;21.57913399
STOIKOS;NA;56;FisGra-56;Fissidens grandifrons;ARB05;454514.4;4633540.5;725.35;41.85061154;2.450920505;A;O;3675.47;NA;523.4683334;NA;1585289.483;NA;7.033349225;NA;9.325402439;0.201268914;8.165841463;0.232238264;1.558756098;0.178208753;59.47166596;0.366338118;1.627682589;NA;0.104041195;NA;496;0;0;3;23;12.31804743;3.2881781;1.170192784;0.284482236;0.237797911;0.113685238;10.24228513;0.011742821;4.893920573;6.126893032;40.62830686;698.697544;2059.311207;3953.250772;1558.148509;1278.297036;1373.635611;10769.78616;811.002357;19.38630906;398.9158584;-4.12;-50.25;11.1875;572.2488403;839;46;20.68458557
STOIKOS;NA;45;FisTax-45;Fissidens taxifolius;ARB06;456770;4628552;687.4;41.80580882;2.478455951;A;O;2105.653333;NA;609.95;NA;1119278.364;NA;3.452173675;NA;6.08368;0.255326788;6.381733333;0.189795837;0.99052;0.266240089;29.8522364;0.322042979;1.472222222;NA;0.057781666;NA;20;0;1;2;12.5;13.16385992;0.726743911;1.605062779;0.132348154;0.296185644;0.021463427;14.12460955;0.012878056;2.698535831;3.782608968;37.91784983;658.022372;1342.522458;4058.726997;1005.896484;942.573158;135.05914;7613.446721;888.85881;23.45001416;406.1266075;-1.99;-30.44;11.80416679;565.8760376;821;43;20.92520332
STOIKOS;NA;77;FisTax-77;Fissidens taxifolius;VIL09;448790;4629765;1351.36;41.81625792;2.38229144;A;O;2105.653333;NA;609.95;NA;1119278.364;NA;3.452173675;NA;6.08368;0.255326788;6.381733333;0.189795837;0.99052;0.266240089;29.8522364;0.322042979;1.472222222;NA;0.057781666;NA;20;0;1;2;12.5;8.277860694;1.518745756;1.407845159;0.214059389;0.220091581;0.105202886;7.644939962;0.018753885;2.541517763;2.136810681;25.52664853;438.488283;185.041542;2566.782653;349.174902;248.453479;194.307512;3341.14445;311.239497;15.43483089;428.8788166;-3.9;-28.3;7.845833302;590.0864868;1029;47;23.8030262
STOIKOS;NA;82;FonAnt-82;Fontinalis antipyretica;MTG08;448250;4628514;1573.95;41.80495577;2.375899398;A;S;5375.395;NA;1724.393334;NA;6514533.249;NA;3.11727034;NA;91.62122917;0.146128057;10.22933333;0.1060041;1.8293125;0.15463484;735.2115747;0.151616683;1.093202765;NA;0.06971399;NA;500;1;0;1;15;33.90820431;14.29619497;2.799811664;0.448678996;3.343029311;0.660469832;6.599036689;0.019097056;1.986055599;8.264131457;29.94046551;380.457418;941.030233;1195.85026;2035.46273;353.179564;509.020271;6698.752196;857.281253;27.69031318;471.444905;0.02;-43.56;7.987499714;588.774231;1036;49;22.16191864
STOIKOS;NA;84;FonAnt-84;Fontinalis antipyretica;MTG10;448253;4628983;1615.6;41.80917998;2.37589456;A;S;5375.395;NA;1724.393334;NA;6514533.249;NA;3.11727034;NA;91.62122917;0.146128057;10.22933333;0.1060041;1.8293125;0.15463484;735.2115747;0.151616683;1.093202765;NA;0.06971399;NA;500;1;0;1;15;26.26293787;2.55962763;2.844649024;0.896486517;0.958427726;0.672757477;5.694032571;0.172948832;3.08553404;5.775260824;17.68000711;533.180468;954.41318;1627.790469;2346.145706;385.37442;1111.788416;8050.487289;596.715878;31.34573269;445.2326892;1.13;-38.55;7.845833302;590.0864868;1029;47;23.8030262
STOIKOS;NA;1;OxySpe-01;Oxyrrhynchium speciosum;DSR06;456191;4607866;500.9;41.61946364;2.47300815;A;O;1063.242857;0.458577432;507.1952381;0.39118148;461945.4191;0.990402461;2.069965477;0.067834552;60.33803571;0.177555655;7.915017857;0.166029054;1.103107143;0.184265428;374.9773398;0.284394727;1.787720491;0.291890772;0.046272841;0.437609807;130;1;1;1;18;60.02728299;2.131152645;4.444624634;0.453408071;1.443287178;0.08044069;348.1338643;0.054022416;4.796357369;11.29673709;305.3305204;1282.900972;1703.09387;4885.073632;833.99174;5732.675304;2741.739037;4781.302606;833.338583;28.47926402;412.0063084;-1.96;-33.28;13.23333359;562.7341309;795;38;23.05486679
STOIKOS;NA;6;OxySpe-06;Oxyrrhynchium speciosum;DSR04;454224;4607850;470.94;41.61920902;2.449399604;A;S;1063.242857;0.458577432;507.1952381;0.39118148;461945.4191;0.990402461;2.069965477;0.067834552;60.33803571;0.177555655;7.915017857;0.166029054;1.103107143;0.184265428;374.9773398;0.284394727;1.787720491;0.291890772;0.046272841;0.437609807;130;1;1;1;18;45.98583299;1.436919412;5.248959721;1.421309731;9.133862345;0.060993983;29.13142246;0.005342677;4.319054195;7.44757086;829.3205305;1159.545798;1107.933487;4120.176998;669.937085;8010.543973;1377.821628;8057.53069;1209.812671;23.51856442;359.1650142;1.48;-34.92;13.5041666;567.1478271;781;37;22.83538628
STOIKOS;NA;9;OxySpe-09;Oxyrrhynchium speciosum;LRC01;445004;4601420;438.94;41.56071321;2.339324823;A;O;1063.242857;0.458577432;507.1952381;0.39118148;461945.4191;0.990402461;2.069965477;0.067834552;60.33803571;0.177555655;7.915017857;0.166029054;1.103107143;0.184265428;374.9773398;0.284394727;1.787720491;0.291890772;0.046272841;0.437609807;130;1;1;1;18;28.68923832;0.9633012;3.29238246;0.279889959;0.359279518;0.077406363;35.1100172;0.006957263;6.222801553;4.184249184;35.47945124;1386.434031;843.920989;5616.338732;2020.815105;865.414722;1233.658955;7953.733964;968.764949;22.37003405;411.4561862;-0.15;-36.69;14.1208334;569.1199951;737;35;23.95383072
STOIKOS;NA;13;OxySpe-13;Oxyrrhynchium speciosum;RLS01;458683;4625497;687.89;41.77839559;2.501696978;A;O;1063.242857;0.458577432;507.1952381;0.39118148;461945.4191;0.990402461;2.069965477;0.067834552;60.33803571;0.177555655;7.915017857;0.166029054;1.103107143;0.184265428;374.9773398;0.284394727;1.787720491;0.291890772;0.046272841;0.437609807;130;1;1;1;18;24.40003879;0.890070201;2.729404933;0.154676531;0.140193277;0.025840563;21.30390646;0.010111524;4.91574527;3.618405007;39.56552846;793.972546;1007.461032;4214.763357;476.766451;189.511601;1478.976814;5898.890539;338.24085;18.14143473;432.5433555;-0.38;-30.89;12.57499981;564.9718628;813;41;21.39647484
STOIKOS;NA;32;OxySpe-32;Oxyrrhynchium speciosum;SCL07;463092;4613230;463.09;41.66812633;2.555509979;A;O;1063.242857;0.458577432;507.1952381;0.39118148;461945.4191;0.990402461;2.069965477;0.067834552;60.33803571;0.177555655;7.915017857;0.166029054;1.103107143;0.184265428;374.9773398;0.284394727;1.787720491;0.291890772;0.046272841;0.437609807;130;1;1;1;18;32.23778929;1.192322146;2.78584196;1.054909547;0.4058943;0.236005352;14.46439562;0.004586029;3.332517733;6.812257275;33.40260425;962.343829;676.440402;19927.09016;1327.338007;469.105093;842.253996;6215.972903;658.288208;17.27905508;358.6561942;-2.24;-33.22;13.40833378;560.3401489;799;36;23.25424385
STOIKOS;NA;39;OxySpe-39;Oxyrrhynchium speciosum;GLB02;458666;4620255;177.9;41.73118152;2.50185712;A;O;1063.242857;0.458577432;507.1952381;0.39118148;461945.4191;0.990402461;2.069965477;0.067834552;60.33803571;0.177555655;7.915017857;0.166029054;1.103107143;0.184265428;374.9773398;0.284394727;1.787720491;0.291890772;0.046272841;0.437609807;130;1;1;1;18;37.59760723;1.221304449;3.726250604;0.200906685;0.190125678;0.052284885;22.11524868;0.007605546;5.659681817;7.180632946;71.44688573;879.003014;822.262108;4684.352437;1942.643941;339.10802;1061.797897;12055.23503;288.051457;28.90804547;415.6362921;4.24;-31.79;14.35416698;565.3858643;811;38;23.72734261
STOIKOS;NA;43;OxySpe-43;Oxyrrhynchium speciosum;ARB06;456770;4628552;687.4;41.80580882;2.478455951;A;O;1063.242857;0.458577432;507.1952381;0.39118148;461945.4191;0.990402461;2.069965477;0.067834552;60.33803571;0.177555655;7.915017857;0.166029054;1.103107143;0.184265428;374.9773398;0.284394727;1.787720491;0.291890772;0.046272841;0.437609807;130;1;1;1;18;28.40961323;0.599091573;2.406762842;0.139021261;0.173905495;0.091654633;14.92150563;0.006290024;4.312999811;6.344630396;36.49731354;952.962157;259.430288;4630.965972;1811.503712;376.843595;570.587302;9508.431777;415.450873;24.73920287;409.0191114;-0.33;-34.84;11.80416679;565.8760376;821;43;20.92520332
STOIKOS;NA;53;OxySpe-53;Oxyrrhynchium speciosum;ARB15;454224;4629922;708.68;41.81800473;2.447702238;A;O;1063.242857;0.458577432;507.1952381;0.39118148;461945.4191;0.990402461;2.069965477;0.067834552;60.33803571;0.177555655;7.915017857;0.166029054;1.103107143;0.184265428;374.9773398;0.284394727;1.787720491;0.291890772;0.046272841;0.437609807;130;1;1;1;18;20.21439332;0.607677525;1.595205843;0.148311389;0.16264705;0.094599574;15.9794769;0.01463947;3.016444746;3.990590578;20.30456596;900.471892;276.732161;4210.570352;664.432391;508.99928;232.514901;5963.86156;343.193477;18.03829111;428.782434;0.71;-40.78;12.02499962;566.6027222;803;42;22.36044312
STOIKOS;NA;68;OxySpe-68;Oxyrrhynchium speciosum;MTY04;449034;4623630;424.63;41.7610189;2.385756166;A;O;1063.242857;0.458577432;507.1952381;0.39118148;461945.4191;0.990402461;2.069965477;0.067834552;60.33803571;0.177555655;7.915017857;0.166029054;1.103107143;0.184265428;374.9773398;0.284394727;1.787720491;0.291890772;0.046272841;0.437609807;130;1;1;1;18;24.96395094;2.711065903;4.389647564;1.160171742;1.336311243;0.299244249;18.09925398;0.032077969;3.21536052;5.18168523;26.80400125;1256.713518;290.427774;3802.936889;345.763425;798.637029;693.593546;4087.70183;676.625103;19.557434;390.8611394;3.14;-31.97;12.88333321;562.9198608;784;42;22.49244499
STOIKOS;NA;100;PalCom-100;Palustriella commutata;GTX05;459069;4670282;536.63;42.18176557;2.503220651;A;O;987.8690477;0.262857916;308.9052381;0.311844789;211415.8851;0.401410815;3.367277879;0.245043492;31.85789706;0.181135421;5.221529412;0.187082865;1.242205882;0.263525156;130.4100862;0.309991171;1.734712769;0.536670005;0.096909964;0.415561211;100;1;0;1;18;42.52461551;0.780562778;3.757261082;0.25950161;0.128201868;0.027206585;16.96144139;0.004079059;4.957603004;13.12342252;3.186113965;1515.892008;1316.152293;8678.053499;1840.004434;269.330821;2217.664586;12451.80878;88.014154;28.90266907;438.3765402;2.03;-37.52;12.45833302;573.6400146;762;41;20.98367119
